sicario,Asesino a sueldo.,El asesino ha resultado ser un sicario contratado por un persona famosa.,
sidrería,"Lugar donde se fabrica, almacena o se sirve sidra",La mejor sidra se consigue en la tienda de la sidrería.,
silencio,Abstención de hablar.,Hay que guardar silencio en la iglesia.,
simpático,Algo o alguien que es agradable,El joven es muy simpático.,
simple,"Fácil, sencillo, sin complicación.",El manejo de ese aparato es simple.,
síntesis,Composición de un todo por la reunión de sus partes.,Has un síntesis del cuento.,
sobrino,Hijo o hija de su hermano o hermana.,Pablo es mi sobrino.,
socio,Individuo de una sociedad o agrupación de individuos.,Mi hermano era socio de esa organización.,
sódico,Perteniciente o relativo al sodio.,El cloruro sódico se usa como condimiento.,
sol,"Estrella luminosa, centro de nuestro sistema planetario.",El sol es una estrella de la Vía Láctea.,
soldado,Persona que sirve en la milicia,Mi tío es un soldado en el ejército.,
sólida,Que tiene forma estable y ofrece resistencia a la deformación porque sus átomos oscilan alrededor de posiciones fijas. ,La estructura del puente está muy sólida.,
solidaridad,"Actitud de quien participa y presta su apoyo a las causas, deberes o responsabilidades de otras personas.",Fue a la huelga por solidaridad con sus compañeros.,
soliloquio,Discurso o reflexión en voz alta y sin interlocutor.,Cuando llegué a casa estaba enfrascado en un soliloquio ante el espejo.,
solución,Acción y resultado de solucionar o solucionarse.,La solución del problema fue muy satisfactoria.,
sonrisa,Gesto de curvar suavemente la boca.,El bebé nos dio una sonrisa.,
soporíferas,Se aplica a la sustancia que produce sueño. ,Creo que estas pastillas tienen propiedades soporíferas.,
sorbete,"Refresco de zumo de frutas con azúcar, o de agua, leche o yemas de huevo azucaradas y aromatizadas, al que se da cierto grado de congelación.",Mi mamá me compró un sorbete de limón.,
sorpresa,Cosa que da motivo para que alguien se sorprenda,En el armario había una sorpresa.,
soslayo,De costado y perfilando bien el cuerpo para pasar por alguna estrechura.,El ladrón sacó al soslayo por la estrechura para  escaparse de la policía.,
sospechar,"Desconfiar, dudar, recelar de alguien.",No debemos sospechar del conserje.,
subconsciencia,Estado inferior de la consciencia psicológica. ,"En su subconsciencia, el hombre no había hecho la maldad.",
subdivisión,Cada una de las partes que se distinguen al subdividir.,Reparte la correspondencia en una subdivisión del distrito.,
subsidiario,Que se da o se manda en socorro o subsidio de alguien.,El Estado fue declarado responsable civil subsidiario del accidente. ,
substitutivo,Que puede reemplazar a algo en el uso.,El hipertenso puede ser substitutivo de la sal.,
subterráneo,Que está debajo de la tierra.,Los conejos hicieron un túnel subterráneo.,
sudoración,Secreción de sudor.,La sudoración es buena durante el ejercicio.,
sudorífico,Dicho de un medicamento.,Ese medicamento produce un efecto sudorífico.,
suelo,Superficie de la Tierra.,El suelo de esta zona es rico en minerales.,
sueño,Acto de dormir.  Ganas de dormir.,Me estoy cayendo de sueño.,
suerte,Encadenamiento de sucesos considerado fortuito o casual.,Mi amigo tiene mucha suerte en todo.,
suizo,persona: oriundo de Suiza,Mi mejor amigo es suizo.,
sumar,Añadir.  Reunir en una sola varias cantidades homogéneas.,Tienes que aprender a sumar más rápido.,
superficie,Parte externa,Limpia bien la superficie de la mesa.,
susceptible,Capaz de recibir modificación o impresión.,Mi amiga es muy susceptible.,
suscripción,Acción y efecto de suscribir o suscribirse.,Recibió una suscripción de una revista muy interesante.,
sustitución,Acción y efecto de sustituir.,Hicieron una sustitución en el juego.,
tabacalero,Persona que le gusta el tabaco,Mi tío es tabacalero.,
tabacón,Árbol de la familia de las Solanáceas.,El tabacón es un árbol muy hermoso.,
tabasco,"Ají de fruto rojo, pequeño y muy picante.",El chile tabasco es muy picante.,
tacón,"Pieza, de mayor o menor altura unida a la suela del calzado.",Se rompió el tacón subiendo un escalón.,
Tahití,La isla más grande de la Polinesia Francesa.,Tahití es uno de los lugares turísticos más famosos del mundo.,
tángana,"Alboroto, escándalo.",La tángana del carnaval no les dejó dormir.,
tapete,Cubierta de varios materiales colocada sobre los muebles como protección o adorno.,La abuelita tejió un precioso tapete para la sala.,
taquillón,Mueble de madera y de escasa capacidad que suele colocarse en el recibidor.,El colgó su sombrero en el taquillón.,
taquimecanografía,Habilidad y conocimiento de taquigrafía y mecanografía,Una buena secretaria conoce la taquimecanografía.,
tarabilla,Un sonido no entendido.,No lo entiendo porque está hablando de tarabilla.,
tarambana,"Persona alocada,informal y de poco juicio.",Nadie sabe por qué se casó con ese tarambana.,
tardío,Sembrado o plantío de fruto tardío.,Los arbustos de fruto tardío fructifican cuando casi no les queda follaje.,
tartamudez,Cualidad de tartamudo.,Mi amigo tenía una tartamudez obvia.,
tártaro,Sarro de los dientes.,Mi perro tiene mucho tártaro en los dientes.,
tasador,Persona habilitada para tasar o graduar el precio de un bien.,Mi amigo tiene una habilidad especial como tasador.,
tatarabuelo,Tercer abuelo.,Mi tatarabuelo era un buen granjero en sus viejos tiempos.,
taxista,Persona que conduce un taxi.,El taxista que me lleva a la escuela es amigo de mi tía.,
taxonómica,"Ciencia que trata de los principios, métodos y fines de clasificación.",Favor de clasificar las plantas y animales de forma taxonómica. ,
técnico,Perteneciente o relativo a las aplicaciones de las ciencias y las artes.,Juan es técnico en computadoras.,
tectónico,Perteneciente o relativo a la estructura de la corteza terrestre.,El estudio tectónico aporta datos para la predicción de los terremotos.,
tejado,"Parte superior del edificio, cubierta comunmente por tejas",Hay gatos en el tejado.,
tejón,"Mamífero plantigrado, omnívoro, de unos 70 cm de longitud y 20 kg de peso, común en los bosques de Europa occidental, donde excava sus madrigueras.",Ayer vi un tejón en el patio de mi casa.,
teléfono,Aparato para hablar según ese sistema.,Tuve que cambiar mi número de teléfono por tantas llamadas de burla.,
temperatura,Magnitud física que expresa el grado o nivel de calor de los cuerpos o del ambiente.,La temperatura del agua de la piscina del hotel era ideal. Ni fría ni caliente.,
tentáculo,Cada uno de los apéndices móviles y blandos que tienen muchos animales invertebrados.,El tentáculo del animal se siente suave y es pequeño.,
teogónico,Perteneciente o relativo al nacimiento de los dioses del paganismo.,Contaron un cuento teogónico.,
teología,Estudio sobre el conocimiento que el hombre tiene de Dios mediante la fe o la razón,Mario estudió teología en el seminario.,
teoría,Serie de las leyes que sirven para relacionar determinado orden de fenómenos.,El está estudiando la teoría de la relatividad para su próximo examen.,
termómetro,Instrumento que sirve para medir la temperatura.,Ponle el termómetro al niño que me parece que tiene calentura.,
territorio,"Parte de la superficie terrestre delimitada geográfica, administrativa o políticamente.",Ese territorio le pertenece al rey de Austria.,
tesis,"Conclusión, proposición que se mantiene con razonamientos.",El jurado sostiene la tesis de que el acusado es inocente.,
tesón,"Firmeza, constancia, inflexibilidad.",Trabaja con tesón para llegar a ser ingeniero de telecomunicaciones.,
testificar,Afirmar o probar de oficio algo,Se ha negado a testificar en el juicio.,
tetera,"Vasija de metal, loza, porcelana o barro, la cual se usa para hacer y servir el té.",La tetera y la cafetera son vasijas muy parecidas.,
tetrabrik,Envase de cartón opaco impermeabilizado con aluminio y generalmente con forma de tetraedro que se usa para líquidos.,La leche se envasa en tetrabrik o en una botella para preservarse.,
típico,Característico o representativo de un tipo.,En mi pueblo es típico hacer hogueras en la noche de San Juan.,
tiranía,"Abuso o imposición en grado extraordinario de cualquier poder, fuerza o superioridad.",Calígula practicó la tiranía en Roma.,
titán,Persona de excepcional fuerza.,El libro de cuentos trae la historía de un titán que salva a su pueblo.,
títere,Figurilla que se mueve con alguna cuerda o introduciendo una mano en su interior.,Compramos un títere en el mercado.,
titulación,Colocación de los títulos a algo,Falta la titulación de cada una de las partes de la obra.,
titularización,Acción y efecto de titularizar. ,Hubo problemas legales con la titularización del negocio.,
toalla,"Pieza de felpa, algodón u otro material, por lo general rectangular, para secarse el cuerpo.",He comprado una toalla para ir a la playa con la familia.,
todavía,Hasta un momento determinado desde tiempo anterior. ,Está durmiendo todavía.,
toquilla,Pañuelo pequeño que se ponen algunas mujeres en la cabeza o al cuello.,Mi abuelita me tejió una toquilla muy bonita.,
torácica,Perteneciente o relativo al tórax.,Al paciente se le efectuó una óperacion toracica.,
tornado,"Huracán de gran violencia, que suele manifestarse como una columna de aire semejante a un embudo.",El tornado es peligroso.,
torrefacto,Tostado al fuego.  ,El café torrefacto es un café tostado con azúcar.  ,
toxicómano,"Adicto, persona que sufre toxicomanía.",El criminal era toxicómano.,
trabajo,"Labor, ocupación","El trabajo no cría buena sangre, es un dicho muy popular. ",
trabalenguas,"Palabra o locución difícil de pronunciar, en especial cuando sirve de juego para hacer que alguien se equivoque.  ",El trabalenguas que nos dio la maestra era demasiado difícil de pronunciar.  ,
traducción,Acción y efecto de traducir.,El hizo una traducción del inglés al español.,
tragaluz,Ventana abierta en un techo o en la parte superior de una pared.,En mi casa no hay ningún tragaluz.,
tráiler,Remolque de un camión.,El camión de su padre tenía un tráiler enorme.,
transacción,"Trato, convenio, negocio.",Tengo que hacer una transacción bancaria esta tarde.,
transferencia,Operación por la que se transfiere una cantidad de dinero de una cuenta bancaria a otra.  ,Hice una transferencia bancaria de mi cuenta de ahorros a mi cuenta de cheques.,
trasluz,Luz que pasa a través de un cuerpo traslúcido.,La tela al trasluz se transparenta.,
trayectoria,"Línea descrita en el espacio por un cuerpo que se mueve, y, más comúnmente, la que sigue un proyectil.",La trayectoria seguida por el proyectil fue una parábola.,
trazo,Línea dibujada sobre una superficie .,El trazo de su dibujo quedo difuso.,
trisílabo,De tres sílabas.,Ese es un verso trisílabo.,
triunvirato ,"Magistratura de la Roma antigua, en que intervenían tres personas.","Octavio, Antonio y Lépido constituyeron el segundo triunvirato romano.",
trompo,Peón.  Juguete que se hace bailar.,Me encanta poner a bailar el trompo.,
trotskismo,Teoría y práctica políticas revolucionarias que defendió el soviético León Trotsky.,Últimamente en Venezuela el  trotskismo ha adquirido mayor influencia,
tuétano,Médula (sustancia interior de los huesos).,Cogió el hueso de res cocido y le sacó el tuétano.,
túnel,Paso subterráneo abierto artificialmente para establecer una comunicación.,Dejamos de caminar mientras el tren pasaba por el túnel.,
turco,Natural de Turquía.,Tengo un amigo turco.,
ubérrimo,Que es muy abundante y muy fértil.,Ese fruto es ubérrimo en nuestro país.,
ufología,Investigación científica basada en la creencia de que ciertos objetos voladores no identificados son naves espaciales extraterrestres.,Se investiga la ufología en Roswell.,
ukelele,Instrumento musical de cuerda. ,El ukelele es un instrumento de Hawái.,
ulmáceo,Arbustos angiospermos con ramas alternas y flores hermafroditas.,Este es un árbol ulmáceo.,
último,"Final, definitivo.",Mi hermano fue último en fila para comprar sus boletos para el concierto.  ,
ultraísmo,Movimiento poético promulgado en 1918 con efecto en la urgencia de una renovación radical del espíritu y la técnica.,El ultraísmo fue un movimiento poético de 1918.,
umbilical,Perteneciente o relativo al ombligo.,Mi hermana corto el cordón umbilical después de haber nacido mi hijo.,
ungüento,"Cualquier materia pastosa, medicinal o cosmética, con que se unta el cuerpo.",Me han recetado un ungüento para calmar la comezón.,
unguiculado,Se refiere a los animales que tienen los dedos terminados en uñas.,El ratón es unguiculado.,
único,Solo y sin otro de su especie.,Mi perro fue el único que pudo brincar la barda.  ,
uniforme,"Igual, conforme, semejante, sin alteraciones ni cambios bruscos.",Los soldados marchaban de manera uniforme.,
unigénito,Se dice del hijo único.,Es el unigénito de los padres.,
unir,"Juntar dos o más cosas entre sí, haciendo de ellas un todo.",Debes unir todas las piezas del rompecabezas.,
universo,"Conjunto de las cosas creadas, mundo",Se especula con la posibilidad de que exista vida inteligente en otra parte del universo.,
uréter,Cada uno de los conductos por donde desciende la orina a la vejiga desde los riñones.,El médico hizo exámenes de la función renal y del trayecto del uréter del paciente.,
uruguayo,Natural del Uruguay,Su padre es uruguayo,
usufructuario,Dicho de una persona: Que posee derecho real de usufructo sobre alguna cosa en que otro tiene nula propiedad.,El dueño es propietario de una parte de la finca y el usufructuario de su totalidad.,
útero,atriz de la mujer y de las hembras de los mamíferos.  ,El doctor le receto un medicamento para el dolor en su útero.,
útil,"Que trae o produce provecho, comodidad, fruto o interés.  ",La herramienta nueva que usó mi papá resultó muy útil en la construcción del estante.  ,
utilitarismo,Doctrina filosófica moderna que considera la utilidad como principio de la moral.  ,"El utilitarismo es aquella concepción según la cual bondad y utilidad coinciden y, en consecuencia, también deber y utilidad.",
vacacional,De las vacaciones o relativo a este período.,"En nuestra semana vacacional, nos fuimos al extranjero.",
vaciado,Acción de vaciar. Formación y solidificación de un objeto en un molde.,El flan fue vaciado en un molde de figura.,
vacilar,Estar indecisa,Voy a vacilar entre comprar un auto o una motocicleta.,
vacunación,Acción y efecto de vacunar o vacunarse.,Tenemos la semana de vacunación en la escuela.,
vadeable,Dicho de un río o de cualquier corriente de agua.,Cuando fuimos a la excursión vimos un río vadeable.,
vademécum,Cartapacio en que los niños llevaban sus libros y papeles a la escuela.,Los niños llevaban sus libros y papeles en un vademécum.,
vagabundear,Andar vagabundo.,Nos pusimos a vagabundear por todo el norte de Nuevo México.,
vagabundo,Que anda errante y carece de domicilio fijo y de medio regular de vida,La biografía refleja su pasado de artista bohemio y vagabundo.,
vaivén,Movimiento de un lado a otro,Los columpios en el parque tienen un vaivén muy rápido.,
valentía,"Esfuerzo, vigor, decisión.",Tuvo valentía para reconocer sus fallos.,
validez,"Firmeza, exactitud o legalidad",La validez del testamento era total.,
vapor,Fluido gaseoso cuya temperatura es inferior a su temperatura crítica,El vapor de agua le empañó las gafas.,
vaquero,Propio de los pastores de ganado bovino.,Mi papá trabaja de vaquero en el Rancho Montaña Blanca.,
varicela,"Enfermedad contagiosa benigna, producida por un virus",Ahora hay una vacuna contra la varicela.,
varón,Ser humano de sexo masculino.,Javier es el único varón en la clase de la Srta. Marín.,
vectorial,De los vectores o relativo a ellos.,Hizo un gráfico vectorial.,
vehemencia,Cualidad de vehemente.,Defendió sus ideas con vehemencia y pasión.,
vehementemente,De manera vehemente.,Defiendieron su postura vehementemente.,
veleidad,"Capricho, mudanza de ánimo carente de fundamento.",Hablaba con una veleidad increíble.,
vellosidad,Abundancia de vello.,Un desarreglo hormonal puede aumentar la vellosidad.,
velludo,Persona o cosa que tiene mucho vello.,Paco es un hombre muy velludo.,
velocípedo,"Vehículo de hierro, formado por una especie de caballete, con dos o con tres ruedas, y que movía por medio de pedales a quien iba montado en él.",El payaso salió a la pista montado en un velocípedo enorme.,
vencejo,Lazo o ligadura con que se ata algo.,Ató el caballo con un vencejo.,
Venecia,Ciudad de Italia.,El destino final del viaje fue Venecia.,
venenoso,Que incluye veneno.,Es un animal venenoso.,
venganza,Satisfacción que se toma del agravio o daño recibidos.,Mi venganza será muy dulce.,
ventana,"Abertura más o menos elevada sobre el suelo, que se deja en una pared para dar luz y ventilación.",El ladrón quebró la ventana de la casa para meterse a robar.  ,
ventrisca,Vientre de los pescados.,Estoy preparando una ventrisca.,
verbo,Parte conjugable de la oración que expresa la acción,Identificamos el verbo en la oración.,
verborrea,Verbosidad excesiva.,Me fastidia su continua verborrea.,
veredicto,Fallo pronunciado por un jurado sobre un hecho sometido a su juicio.,El veredicto fue a favor a de la víctima.,
verificación ,Acción de verificar (comprobar la verdad).,Un notario procederá a la verificación de los datos aportados.,
verso,"Palabra o conjunto de palabras sujetas a medida y cadencia, o solo a cadencia. ",Recitó un verso en el entierro de su padre.,
vesícula,Bolsa membranosa en la que se deposita la bilis que llega a ella por el conducto cístico.,La vesícula biliar está situada en la parte inferior del hígado.,
vía,Camino por donde se transita.  ,Tenemos que conducir a la vía San Fernando para llegar a la casa de mi mamá.,
viaducto,"Obra a manera de puente, para el paso de un camino sobre una hondonada.",Se ha tendido un viaducto para superar el desnivel del cauce del río.,
viaje,Recorrido o itinerario que se realiza para ir de un lugar a otro.,Hicieron un viaje alrededor del mundo,
víbora,Culebra venenosa de unos 50 cm de largo y menos de 3 de grueso.  ,La víbora de cascabel es venenosa.,
vihuela,Instrumento de cuerda pulsado con arco o plectro,María toca la vihuela muy bien.  ,
viruela,"Enfermedad aguda, febril, esporádica o epidémica, contagiosa, caracterizada por la erupción de gran número de pústulas. U.  en pl.",La viruela no era conocida por los nativos americanos.,
visigótico,De los visigodos o relativo a ellos,El museo tiene mucho arte visigótico.,
vivaracho,"Muy vivo de carácter, avispado y alegre.",Soy extrovertido y muy vivaracho.,
víveres,"Alimentos, especialmente como provisión o despensa.",Las hormigas acumulan víveres para el invierno.,
vociferar,Dar voces y gritos.,El público asistente al partido se puso a vociferar cuando marcaron el gol.,
volátil,Dicho de un líquido: Que se transforma espontáneamente en vapor.,El amoníaco es un compuesto muy volátil. ,
voz,"Sonido que se produce al salir aire de la laringe, haciendo que vibren las cuerdas vocales.",La mujer tenía una voz suave.,
vozarrón,Voz muy fuerte y grave,Su vozarrón impone respeto.,
vuelo,"Resultado de moverse por el aire, sosteniéndose con las alas de pájaro o avión.",Nuestro vuelo de avión duró más de lo que esperábamos.,
waterpolo,Juego  que consiste en introducir el balón con la mano en la portería contraria mientras se nada,Los equipos de waterpolo están formados por siete jugadores.,
xilófono,Instrumento de percusión,Le regalaron al niño un xilófono de juguete.,
yámbico,Del yambo o con yambos.,El verso está escrito en ritmo yámbico. ,
yanomami,Indio de una tribu seminómada,El yanomami vive en la selva amazónica.,
yarará,"Ofidio venenoso, de unos 150 cm de longitud y sección casi triangular.",El hombre llegó con una mordedura de un yarará y murió.,
yemení,Natural del Yemen,Mario es yemení.,
yermo,Dejar yermo un terreno.,"Con la ayuda de sus compañeros de equipo, laboraron afanosamente en un solar yermo.",
yugular,"Cada una de las dos venas que hay a uno y otro lado del cuello, distinguidas con los nombres de interna o cefálica y externa o subcutánea.",Le han cortado la yugular de un sola tajo.,
zabordar,Dicho de un barco. Varar o encallar en tierra.,El barco va a zabordar en la isla.,
zaguán,"Espacio cubierto situado dentro de una casa, que sirve de entrada a ella  y está inmediato a la puerta de la calle. ",Mi madre quiere decorar el zaguán para las fiestas navideñas.,
zaherir,Decir o hacer algo a alguien con lo que se sienta humillado o mortificado.,A Manuel le gusta mortificar o zaherir a las personas.,
Zaire,El estado República Demócratica de Congo.,Mi abuelo fue a visitar un amigo en Zaire.  ,
zalamería,Demostración de cariño exagerada o empalagosa,El niño consigue lo que quiere usando una zalamería.,
zalamero,Dicho de persona: Que hace zalamerías. Demostración afectada o exagerada de cariño o amabilidad.,"Cuando te pones tan zalamero, es que vas a pedirme algo.",
zamarrear,Tratar mal a uno moviéndolo con violencia,Nadie debe zamarrear a un niño.,
zambomba,"Instrumento musical popular, formado por un cilindro cerrado por un extremo con una piel tirante, en la que va sujeto un palo que, al ser frotado con la mano, produce un sonido ronco.","En Navidad, los niños tocan la zambomba y piden el aguinaldo.",
zanahoria,"Planta herbácea con flores blancas, fruto seco, amarilla o rojiza, jugosa y comestible.",Me gusta el jugo de zanahoria.,
zancada,Paso largo que se da con movimiento acelerado o por tener las piernas largas.  ,El niño dio una gran zancada para evitar al perro feroz.  ,
zancadilla,Cruzar la pierna delante de otra persona para hacerla caer.,Manolito hizo la zancadilla a Jaimito y este se cayó.,
zanjar,Resolver (una dificultad o un asunto problemático) con rapidez.,Los vecinos van a zanjar al problema para llegar a un acuerdo esta tarde.,
zapatilla,"Calzado cómodo y ligero, de paño, piel.",Al bailarín se le cayó una zapatilla.,
zapatistas,Perteneciente o relative al zapatismo.,El Subcomandante Marcos fue el líder de los zapatistas.  ,
zarigüeya,Nombre común de diversas especies de mamíferos marsupiales americanos de unos 50 cm de longitud y 30 cm de cola.,La zarigüeya transporta a sus crías sujetándolas con la cola.,
zigzag,"Línea que, en su desarrollo, forma alternativamente ángulos entrantes y salientes.",El relámpago dibujó un zigzag en el cielo.,
zoantropía,Especie de monomanía en la cual el enfermo se cree convertido en un animal.,El niño sufre de zoantropía porque cree que se ha convertido en perrito.,
zoología,Ciencia que estudia los animales.,"Al terminar sus estudios en zoología, viajó a África para dedicarse al estudio de primates.",
zueco,Zapato de madera,El zueco protege el pie del barro.,
zulo,Lugar oculto y cerrado dispuesto para esconder ilegalmente  cosas secuestradas,Los rebeldes guardaban las armas en un zulo.,
zumbar,Producir un ruido o sonido continuado,El zumbar de la mosca molestaba.,
zumbido,Sonido sordo y continuo.,El zumbido de las abejas me pone un poco nervioso.,
zurcido,Unión o costura de las cosas zurcidas.,Hizo un zurcido en el calcetín.,
